5.315691368856636245e+01,4.132011937669712154e+01,4.041118446395550023e+01
4.157412085743998631e+01,5.299673036681297589e+01,3.996585683078821205e+01
5.645494929102782322e+01,4.407778414442223891e+01,4.341397608231866201e+01
3.817753605761518543e+01,5.131940707483462205e+01,3.723120970670580476e+01
2.663610302058325274e+00,3.018017741794077669e+00,2.349032656314578027e+00
5.136449837229638860e+01,3.927804231115288047e+01,3.884866706487694188e+01
5.082540354318692266e+01,4.318043780939837006e+01,3.974485196279731269e+01
4.363230758714682622e+01,4.776386739126353831e+01,4.418458379152946947e+01
4.113644007365567035e+01,4.609709123872766412e+01,5.078694796020943159e+01
4.376240163440949260e+01,5.347951967784824490e+01,4.010681736667071817e+01
4.459535053635693913e+01,5.466730604069203991e+01,3.661951969006999263e+01
3.576700933041791330e+01,4.259675151498847612e+01,4.841524788639277688e+01
5.676064054563558869e+01,4.830453489110891496e+01,3.985277236144059287e+01
5.196093511968949485e+01,4.586871185383897398e+01,4.102827171114678606e+01
5.366009589565132387e+01,4.503767679692850123e+01,4.004473401431283008e+01
5.858397491486383046e+01,5.238980763585360734e+01,5.140397030276460555e+01
4.101222108004658651e+01,4.470160601738876238e+01,4.475150760269700356e+01
1.540212856219738802e+00,2.578766734650029147e+00,6.728179124025193136e-01
4.620801449502641134e+01,5.621878196324738042e+01,4.272812025941844638e+01
5.058296582929229146e+01,5.760883054030690431e+01,3.560839128319997826e+01
3.870218204056838118e+01,4.557866884842982813e+01,3.996631938903910708e+01
5.292103972017506663e+01,4.623515579554029387e+01,4.414826644282834422e+01
4.067722233130085385e+01,5.441882765409336287e+01,4.087044283728222638e+01
4.619573356301156508e+01,4.991634336824309770e+01,3.559543798530381764e+01
5.390281473227761921e+01,4.714073278167234093e+01,4.194841419246211700e+01
5.709832771413645958e+01,4.354307248311874190e+01,3.581370196565480768e+01
5.382105085558862356e+01,4.478262600446805664e+01,3.552908647313510215e+01
-8.544564015362007825e-02,1.527051411335927700e+00,1.347636897646564691e+00
4.359024920938137626e+01,5.009135575229543491e+01,4.380985959711185274e+01
4.929983546963340046e+01,6.232218571939295515e+01,4.335197432642112148e+01
4.839484904039125723e+01,5.733487044900586938e+01,5.021225922256729035e+01
4.638992901181021722e+01,5.849533427509647510e+01,4.186883149249911895e+01
4.011703895708764378e+01,4.975738850716130912e+01,5.152581798558028225e+01
3.773795671450346134e+01,4.579246967040236882e+01,4.914559416310936513e+01
4.621319609647732563e+01,3.815847352281735283e+01,3.658149791790650340e+01
4.154330924513130441e+01,4.755064080887824218e+01,5.382506593652382065e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.853757499145415721e+01,4.033519567856541244e+01,3.718762523119689689e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.205564538850822487e+01,4.327831725552347564e+01,4.147027631815694093e+01
5.940508422424991863e+01,4.731096102460902131e+01,4.155448202649387213e+01
3.106034206897525962e+01,4.380779368664096296e+01,4.226908118243915879e+01
5.043986371433280169e+01,4.472172319336544888e+01,4.428308634823475387e+01
4.479133792562348759e+01,5.683770393434124202e+01,4.425260255578306356e+01
1.266183205325010874e+01,1.084501802878377141e+01,8.940711371576568922e+00
2.698593674129563880e+01,3.896994520080654212e+01,4.574225133227084683e+01
5.166342154978108425e+01,3.979764244899461545e+01,3.854633590379054198e+01
3.938433775213890442e+01,4.849860598958378688e+01,4.625050330774163854e+01
4.501681627122032836e+01,3.412778733107448659e+01,3.656955322881091064e+01
5.409461926477771954e+01,4.081612233040098658e+01,3.695910923869598719e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.211919651444453905e+01,4.981889290390413549e+01,3.942147184891797451e+01
4.839862435307728816e+01,3.980222758403282768e+01,3.996785924432793280e+01
5.472373231208858613e+01,4.626306953846156489e+01,4.480173640267170754e+01
3.851196673215138588e+01,4.741511661693495938e+01,4.991025209726895184e+01
5.500047961717685041e+01,4.611427602705542483e+01,4.434467061324824044e+01
3.437439557109912158e+01,4.501677400614120472e+01,4.757550397150328081e+01
6.075682177148467389e+01,4.417857008674560149e+01,4.182423990666865876e+01
4.736591598053513508e+01,3.807961483884184162e+01,3.811228514896860275e+01
4.027047311709743838e+01,4.107383513586911761e+01,2.774203378671489162e+01
3.859587883573140488e+01,4.936505136873297062e+01,4.566456173669135410e+01
5.025922450171921696e+01,4.338399980492772556e+01,3.886410204255853529e+01
5.547304558016547560e+01,4.516730267780544494e+01,3.221358052642754899e+01
4.258549447093569995e+01,4.845334525313913332e+01,3.306285460070464666e+01
5.346014929175492369e+01,4.528749757516931140e+01,4.436895664782909421e+01
5.900469389413636634e+01,5.153602841880468333e+01,4.444051895517783635e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.604271610719570695e+00,4.278353151460393633e+00,1.297715610023279398e+00
5.243408677641811977e+01,4.629998629143490518e+01,3.545769213834831390e+01
3.882945768907563178e+01,4.264291157448791125e+01,3.126217404693596080e+01
4.330317612300255092e+01,4.867152706741256907e+01,4.574151364727190128e+01
3.724405056206031617e+01,4.667048762321594069e+01,4.880761296756516998e+01
3.878700837286186953e+01,3.821656872480468792e+01,4.238017521249742714e+01
5.023105929647682188e+01,4.135347558340479424e+01,4.121058870311310329e+01
4.597907424814309962e+01,3.897620259548595101e+01,3.788491996145014440e+01
5.547406322777155907e+01,4.612508622961455274e+01,3.890957915099691888e+01
3.969168560968749659e+01,4.676601114999258613e+01,4.809065669409958588e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.682063792710604844e+01,4.508853276386987829e+01,3.997985722239160111e+01
5.036890462664199219e+01,4.383814434699178264e+01,3.632134185607319665e+01
5.050041682633911932e+01,4.371790881710406040e+01,4.262423490018405658e+01
5.320671224972792146e+01,3.809473382012304654e+01,3.837419581682074465e+01
4.942138164103580067e+01,4.369382140971992357e+01,4.182105704484175845e+01
5.217536069606549631e+01,4.652930709279120691e+01,4.185559175589150271e+01
5.401966827590249665e+01,4.478204657781709841e+01,4.382651870980190978e+01
1.033486432223176088e+01,1.412402873372945500e+01,9.018480887137449997e+00
2.290332598078271609e+00,1.535380081353778348e+00,-4.416679016886109199e-01
5.295187800356987395e+01,4.688067082457275347e+01,4.094726628729490869e+01
4.829210256117373490e+01,4.124911655825231804e+01,3.938913501971172337e+01
4.215841625042198615e+00,4.972298606805725107e+00,4.672360073981032258e+00
4.778380356519642191e+01,6.018735454989570144e+01,3.955367667221373296e+01
5.467180096273742862e+01,4.497513077001969606e+01,4.434033412234373372e+01
3.521963163549320086e+01,4.387170167345175997e+01,4.260405274583055046e+01
4.964854280808258125e+01,4.129659027306265529e+01,4.034754486692079922e+01
4.998257801540655976e+01,4.247047009233695292e+01,4.246477615552492324e+01
3.764899627498002133e+01,4.270864564212743630e+01,4.639278284566655941e+01
3.228504085193695516e+01,4.032301939208813479e+01,4.137599440544181562e+01
2.290332598078271609e+00,1.535380081353778348e+00,-4.416679016886109199e-01
5.384624303133436030e+01,4.436725779591687058e+01,4.351909064291051266e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.148026804579228610e+01,4.739571102596343621e+01,4.499441350347346713e+01
4.155939907584444626e+01,5.040955220181177765e+01,4.593145099273317555e+01
6.207296431626082267e+01,3.803816807962665791e+01,3.475815185311048339e+01
2.307604332327522378e+00,4.212552644496992293e+00,1.340044467942947071e+00
2.800684186718891766e+01,3.917096068709508216e+01,4.640671336048234963e+01
4.174855566569339516e+01,4.844236362473277779e+01,4.548069702299169137e+01
5.470326933444229667e+01,4.119835850762762419e+01,3.905266576215378649e+01
5.396182547638235860e+01,4.855321898015936455e+01,4.639188961890742746e+01
5.635734264669213900e+01,4.362475221356511668e+01,3.762362116579712534e+01
5.597533828838438552e+01,4.116507142622398874e+01,3.696517451295464696e+01
4.262561614869265725e+01,4.575323256254363002e+01,5.070462707733836538e+01
6.277036182483487181e+01,4.628727252256666702e+01,4.344448040688337187e+01
4.264768262968182455e+01,4.296992727735165118e+01,2.935422110801811613e+01
4.201303811079255723e+01,4.788817599322064922e+01,4.164405044938080636e+01
4.545021188757836228e+01,4.983488332207888050e+01,4.295260044248305320e+01
4.949946705502538435e+01,5.762339056060458375e+01,4.266493749009089953e+01
3.960892357244593853e+01,4.612196853127572638e+01,4.621469750521730901e+01
4.374079844189054000e+01,5.441342492227443728e+01,4.384758880516293544e+01
3.753028796909289611e+01,4.733886688450819236e+01,4.966774813270701827e+01
1.701270854032961211e+01,1.555461953202479997e+01,1.385265620564375055e+01
3.581289181643516883e+01,4.788246915716212726e+01,4.442470759443303763e+01
1.366837425943171480e+00,5.258652832684054701e+00,2.654955184123132028e+00
7.662546373473164252e+00,8.645193954859255570e+00,6.482814588761625529e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.985590614789287400e+01,4.436516584149657660e+01,4.213096799336619824e+01
5.112601948687650122e+01,4.180218511631993294e+01,3.899238792705439494e+01
5.475341932642766096e+01,4.519324958741569276e+01,4.328586618937112007e+01
5.224848716423267803e+01,4.514450777960066574e+01,4.324022938958552231e+01
5.666837381725519407e+01,4.528458747949479601e+01,4.347007652616603224e+01
3.764773524828875395e+01,4.019469245840325300e+01,4.303437575951318195e+01
5.246014633359844481e+01,4.042383703829940345e+01,3.865790140088867588e+01
4.504883069645719473e+01,5.351396485873420517e+01,4.120381719815661370e+01
5.675515034162366845e+01,4.374112600420185970e+01,3.683412243757745586e+01
4.412111473043138687e+01,5.719781481339839502e+01,3.974622961183677461e+01
4.306640391568240744e+01,5.029707225786518876e+01,4.724192718965065296e+01
5.183875263870840655e+01,4.167703875206904485e+01,4.091740588665070533e+01
3.943555316680805589e+01,4.514425101568268417e+01,4.535525237056243952e+01
5.932417410308411831e+01,4.071812418608700312e+01,3.543259428420834922e+01
4.072127245735339329e+01,5.181893602544427324e+01,5.121097463492948521e+01
5.448054361658588363e+01,4.716384449038137916e+01,4.395699624732242938e+01
5.709035531914474859e+01,4.700006431347900104e+01,3.917432127518095797e+01
3.748271166123746667e+01,4.384406290565237185e+01,4.131109473444045932e+01
5.445616872784852092e+01,4.443769866385535039e+01,4.480158435515839699e+01
5.118391514272958887e+01,4.266993000693977223e+01,4.281941389965781752e+01
4.313675216754470654e+01,5.844370599668481958e+01,4.607826932466875292e+01
4.466946879272040150e+01,5.429697800141400421e+01,4.885677707192628105e+01
5.227341504212326839e+01,4.472431335999657875e+01,3.750851953355051194e+01
5.513511244468686101e+01,4.707602637165817328e+01,4.486685169207520829e+01
1.041897871682601817e+01,8.789367973195048478e+00,4.350139529103603131e+00
5.164771694852507977e+01,4.589809341311112689e+01,4.353684395327511680e+01
2.862915747597839733e+00,1.919225101692223046e+00,-5.520848771107635944e-01
5.056346923877895705e+01,4.578754840209209931e+01,4.119197785001573209e+01
4.734292048901543382e+01,6.213375354753117819e+01,4.030450386001368202e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.107709857086950933e+01,3.946111938090729865e+01,3.695072871060509812e+01
4.972337187328621866e+01,4.195245846274327306e+01,4.193064840249923719e+01
3.199899383036366629e+01,3.630437679855483424e+01,3.633721375108079599e+01
5.041989416157966986e+01,4.566011862124003784e+01,4.402809022460907329e+01
4.766203805903421653e+01,5.827005730925666427e+01,4.215955487089205178e+01
4.357086429525413251e+01,3.486903551586576100e+01,3.345990019563667772e+01
5.048290307792480291e+01,4.199531747165125495e+01,3.593269206333151544e+01
4.073279482439772892e+01,4.740875509879870009e+01,5.178698414557528196e+01
5.449654297347654364e+01,4.672136618052913803e+01,4.519434227720888231e+01
4.672755951918588835e+01,4.962126897384884927e+01,3.958987776250633317e+01
3.899105456525931146e+01,4.708603528591914511e+01,4.434595692885154961e+01
5.418396387236421674e+01,4.473806702978949090e+01,4.118942759388627906e+01
4.013623864099697158e+01,4.398458921800813215e+01,3.760908955257281860e+01
5.202702430852411908e+01,3.918780055739209445e+01,3.569821799072295931e+01
2.989869636070317327e+01,4.244868903639140001e+01,3.628026178241127297e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.178952707267915656e+01,4.613922906264905066e+01,4.272902943493065919e+01
3.466180624475790495e+01,4.983876937633218063e+01,4.429779943378207463e+01
3.912607359034375776e+01,5.134330384931725888e+01,4.485654883982840602e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.279526706391440172e+01,4.692969389534673041e+01,4.204975086208060020e+01
4.598849648139972146e+01,3.530404198653496906e+01,3.854223470166903809e+01
5.242590699196691872e+01,4.236901265976849373e+01,4.217392130948798012e+01
5.217747323862195685e+01,4.073940072675929258e+01,4.067797885810313119e+01
4.339131663688102947e+01,4.975797259126875360e+01,4.069395622159163395e+01
4.674132848359914760e+01,5.731602970120071916e+01,4.576325970781034158e+01
3.452779843114891634e+01,4.145321413871083394e+01,3.451172307167243503e+01
3.578708521065734516e+01,4.680701069459836816e+01,4.009341136214462153e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.490518391282827793e+01,5.188578944390151548e+01,4.054182806082776835e+01
3.650800669764618078e+01,4.850964385926276634e+01,4.853928960520400437e+01
3.376564473899003360e+01,5.113976970126786625e+01,4.882135522256968585e+01
5.379896849915352419e+01,4.184169193976767076e+01,3.340365172075159705e+01
5.235682939389479174e+01,4.533169498863340152e+01,4.522129222634876555e+01
5.427877713327787035e+01,4.525105994660201958e+01,4.191922488954549664e+01
4.721058408891376956e+01,5.675981125597711952e+01,4.028890705412421624e+01
5.574387195241592963e+01,4.836341039184564750e+01,3.457920878921485297e+01
5.351295257139624795e+01,4.578655688935636192e+01,4.408681810498440257e+01
3.949580884619953736e+01,4.619329123986348407e+01,4.864334467101711823e+01
5.453621167284385507e+01,4.328667462510063046e+01,4.465411598129596626e+01
4.890150408218543987e+01,4.422324612868438720e+01,4.063955410842621774e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.362411672472039648e+00,8.717005429706343733e+00,3.411603542854680704e+00
3.822530794273140486e+01,4.458610202812707968e+01,4.205359678030620785e+01
5.031086793590973372e+01,4.313694251242958444e+01,3.724308414803511624e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.570707171362911936e+01,3.849515309261089158e+01,4.085791498077114170e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.043119653920399514e+01,4.272754940162148785e+01,4.059241957406614176e+01
3.981713240950408306e+01,4.886733450908852916e+01,3.961782374759037850e+01
4.539128167712140538e+01,5.292726039818400352e+01,4.203606320865443990e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.544900171541772949e+01,4.049188431416105516e+01,4.900436791137257586e+01
5.645117171680347212e+01,5.137580825508000260e+01,4.723019199801394308e+01
5.068955443094836255e+01,6.380129675242925913e+01,4.243189295396948069e+01
5.050134882204424258e+01,4.159662310194973855e+01,4.022547510796245263e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.917948693678179239e+01,4.060323885992163184e+01,3.758775843947106665e+01
3.943365995644499122e+01,4.753662738595387083e+01,4.408540350649966655e+01
5.263694753888739086e+01,4.013705477166187308e+01,4.136154871462706950e+01
3.398899935011886697e+01,4.487173758268297519e+01,4.008282319552823481e+01
4.773045912722178485e+01,3.791736512560082417e+01,3.272973934097532123e+01
1.124248967442814795e+01,1.140379673075055678e+01,7.461147438824857758e+00
5.633588868459344212e+01,4.419010539383709357e+01,4.222463750595169074e+01
4.776502068624409958e+01,5.142568878410415323e+01,4.489368622935264597e+01
4.818882159991363068e+01,5.805493040460168430e+01,3.856682022297732004e+01
5.828118234712450629e+01,5.017424913309027801e+01,4.316662234196468972e+01
4.254051430133944223e+01,4.836857530110864190e+01,3.782747366350789520e+01
3.865348745602859992e+01,4.313743511541859021e+01,4.618214217674079691e+01
4.442079012110033176e+01,5.569871583388697189e+01,3.844977394892920586e+01
4.363945007446297097e+01,3.795326582557479611e+01,3.563874446401536034e+01
5.575902525569573953e+01,4.532708461030684788e+01,4.750178550255455434e+01
4.600889224249597476e+01,3.994484572264138933e+01,3.658952970046982500e+01
4.134200270106116903e+01,4.365761592521689494e+01,4.530098311470470662e+01
3.993655393346255522e+01,4.308448028254827733e+01,4.653299488119155569e+01
4.518036597804587018e+01,4.994522177274936325e+01,5.123047558239220223e+01
4.455752415756850837e+01,4.815531065028960001e+01,3.866392884440624300e+01
5.207755297525214644e+01,4.663722608607090336e+01,4.211073830414472496e+01
4.117563286774566222e+01,5.587566691898653204e+01,4.332764744224726172e+01
5.169930063975387213e+01,4.649041576630938266e+01,4.633026465549936290e+01
5.613618194297948349e+01,4.135352881280694248e+01,3.730168253429011571e+01
5.621675972065628457e+01,4.036941700761683904e+01,4.214292342083499676e+01
5.528816695948574989e+01,4.799431688041253352e+01,4.555128648279140435e+01
4.230392367459977265e+01,4.819720949210023520e+01,4.741526363358971707e+01
4.878725968496495113e+01,3.970781822614650736e+01,4.023495570842680991e+01
4.241622709594484064e+01,4.748282281835139429e+01,4.140818221694448908e+01
8.899326233039069223e+00,9.887621293495497454e+00,1.476529781179148237e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.091304968472154258e+01,3.382423158964697052e+01,3.910683732726482731e+01
2.390174927532417470e+01,2.585172628420747287e+01,2.010168112472028668e+01
5.011290224742956667e+01,4.144782880802571157e+01,3.622322735211889011e+01
5.128017410982136681e+01,4.206945765014097560e+01,4.185696129473529936e+01
4.181361457532675274e+01,5.033415709118595771e+01,3.475919319457864276e+01
6.521219777409764440e+00,7.906233282100643578e+00,7.499924742976782355e+00
4.790242953698388106e+01,5.676296856703089588e+01,4.841460023463428541e+01
5.045312644192335938e+01,4.281921808713318711e+01,4.006921109987229102e+01
4.914872640877530330e+01,5.365942654741202489e+01,5.047449434729720252e+01
4.032112927802448610e+01,4.467284893625465969e+01,4.200099673567091685e+01
5.452133061559069205e+01,4.682311348688083541e+01,4.448833854045785330e+01
4.167437149512747396e+01,5.092317931288879151e+01,3.744914548699127721e+01
5.450397401523809293e+01,4.326295796204954058e+01,4.004239533210785851e+01
4.202771198071516778e+01,4.273497240272727282e+01,4.207495623998492107e+01
3.643432228047893773e+01,4.803410516530417596e+01,4.809516300682730616e+01
5.715865836483614970e+01,4.165991348554307905e+01,3.376321310602026671e+01
4.193432704841800529e+01,4.532151322722381082e+01,4.453608675381664028e+01
5.259849761392847967e+01,3.670743674711075499e+01,4.014868749419532890e+01
4.029427086822602178e+01,4.479315600142741971e+01,5.169472906873372153e+01
4.957312603477502932e+01,4.519205878430842915e+01,4.168292869233485476e+01
5.648645966913763772e+01,4.518909486543795140e+01,4.328633684943751803e+01
3.784010690097682073e+01,4.564212552980118431e+01,4.392453380593490664e+01
5.141392153247495855e+01,4.397280781092935342e+01,3.869665348941932592e+01
4.188492588372567837e+01,4.434516081994305381e+01,4.039630328548032168e+01
3.419798426661803603e+01,5.014367027224047746e+01,4.811629196652275908e+01
5.690566984135804063e+01,4.564584443997841134e+01,4.700413250652751174e+01
1.914964782737780524e+01,1.531454671115377053e+01,1.528972323491829144e+01
5.152424326372880614e+01,4.396151230460643689e+01,4.058750493402504844e+01
5.504610989655229503e+01,4.614711895029699207e+01,3.994360816519228052e+01
4.180159263361700539e+01,4.487306881519207735e+01,4.510147990493433667e+01
5.572295522672158086e+01,4.888299394271987808e+01,4.753715007824537508e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.125590313861999192e+01,5.327587809359538795e+01,3.728963659800272268e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.442960520577599937e+01,5.421187267640098639e+01,4.542105457899474175e+01
4.729641574165761853e+01,4.885055839784904919e+01,4.579739709403955317e+01
5.564524170776400780e+01,4.513319293778058494e+01,4.616665153846091840e+01
4.555227589377907549e+01,5.758996372563311184e+01,4.504089429935544331e+01
3.280619251113807877e+01,4.719285881622740675e+01,4.763173556578035317e+01
1.569997640477519774e+01,1.539805549546439778e+01,1.384308861815062741e+01
5.098061001947841930e+01,4.390923929559299665e+01,3.901549916910256854e+01
5.366202824675124106e+01,4.013546119043034821e+01,3.961653223633583565e+01
5.755904185638544135e+01,4.696339769469080494e+01,4.007403001230893835e+01
4.625325247845152177e+01,5.371992972934539523e+01,4.410812871576925431e+01
3.739185150230289167e+01,4.677587202762766339e+01,4.315986238049045909e+01
4.309262297190139890e+01,5.394470185364897219e+01,4.344714682321284727e+01
4.585520260454124042e+01,5.507744983538392347e+01,4.492893644712932399e+01
5.184249487477549678e+01,4.442296288782735303e+01,4.080651088799736925e+01
4.984145227546260770e+01,4.151025772464770824e+01,4.159805266447323646e+01
1.100508580345183773e+01,1.078514689696316253e+01,9.084073423356899823e+00
5.226046114666799269e+01,4.573553147964192078e+01,4.487762490553806316e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708725817437858652e+01,1.691686401066674605e+01,1.464764510201988479e+01
3.369942922916771977e+01,4.774732373644446426e+01,4.874590429365296274e+01
4.219367650349951049e+01,5.079555463111039870e+01,4.508555859781771602e+01
4.088881983727667091e+01,4.495185160275980252e+01,3.770549100292700473e+01
4.768947928662716151e+01,5.619208021696554312e+01,4.290790429761680258e+01
6.055249336148259687e+01,4.721767526569355766e+01,4.125519482712278574e+01
5.003121350741566431e+01,3.505433740070585458e+01,3.859525495696421160e+01
4.830444828446514549e+01,3.606853822641998164e+01,3.957544471700530408e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.656255835480781968e+01,4.115349434561315434e+01,3.333899701498521750e+01
4.816889166598141969e+01,3.924934267030899093e+01,3.932163134670618376e+01
5.045641563832372611e+01,4.141021007629044703e+01,3.207793984937293885e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.235882807966632413e+01,4.463159944337925822e+01,4.296321734776496015e+01
4.377478544528172932e+01,5.544142926227499402e+01,4.322903886665123707e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.569212379866421969e+01,4.493580592982817734e+01,4.672490394185036422e+01
4.377626296576208631e+01,4.858397517848488434e+01,4.363248777141007650e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.572466253931612989e+00,7.067238179102400153e+00,4.472319415070622028e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.382717526005710340e+01,4.555659092879608352e+01,4.095935711305483551e+01
5.230029167849259153e+01,4.329850332509126787e+01,4.323605363294816328e+01
5.282275390172223695e+01,4.371447917973533492e+01,4.300015179302652513e+01
1.717749448558703707e+00,1.151535061015333650e+00,-3.312509262664581899e-01
5.549018603081468370e+01,4.757161619392225305e+01,4.316613580942665607e+01
4.652523826240194182e+01,5.357421905668348927e+01,4.385721716605101506e+01
5.429167716108827335e+01,4.126731681985289413e+01,4.371016796140037997e+01
5.158637772833036905e+01,4.398744091175120019e+01,4.086553004882364348e+01
5.499671734257765365e+01,4.349305266082382104e+01,3.851195948474861552e+01
3.430666236848799855e+01,4.817392227665963844e+01,4.653233835231129234e+01
4.534763799410536933e+01,3.807517807360392936e+01,3.429249034765734905e+01
6.019520311457785766e+01,4.554632889788237549e+01,4.813807411746120835e+01
4.244497172158872900e+01,5.038705792391098726e+01,4.847987454066138469e+01
5.446874958094870323e+01,4.460488617771790842e+01,3.825720504573137504e+01
5.847415585269752825e+01,4.503387083507941213e+01,4.413881180083043176e+01
3.989470848364225475e+01,5.033564073183699605e+01,5.201872941421752472e+01
